file,complexity
hadoop-mapreduce-project/src/contrib/vertica/src/test/org/apache/hadoop/vertica/AllTests.java,None
hadoop-mapreduce-project/src/contrib/vertica/src/test/org/apache/hadoop/vertica/TestExample.java,None
hadoop-mapreduce-project/src/contrib/vertica/src/test/org/apache/hadoop/vertica/TestVertica.java,None
hadoop-mapreduce-project/src/contrib/vertica/src/test/org/apache/hadoop/vertica/VerticaTestCase.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/ACLsManager.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/AdminOperationsProtocol.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/Child.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/CommitTaskAction.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/CompletedJobStatusStore.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/CompositeTaskTrackerInstrumentation.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/DefaultTaskController.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/DisallowedTaskTrackerException.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/EagerTaskInitializationListener.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/HeartbeatResponse.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/InterTrackerProtocol.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JSPUtil.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobChangeEvent.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobInProgress.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobInProgressListener.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobQueueJobInProgressListener.java,None
hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/JobQueueTaskScheduler.java,None
